"Cell","Label","Area","Mean_Fluor_Dapi","Mean_Fluor_Piwi","Mean_Fluor_Red","Dapi_Pos","Piwi_Status","Red_Pos","Dapi_Red_Pos"
169,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",56.321,2327.725,213.196,52.115,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
170,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.711,2660.146,218.164,51.715,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
171,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.207,2538.528,100.43,200.926,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
172,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.716,2301.121,645.757,67.485,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
173,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.364,2254.083,119.553,42.599,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
174,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.578,2035.057,409.19,1203.625,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
175,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.522,1632.086,297,71.481,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
176,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",62.917,2576.426,257.67,48.857,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
177,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.375,2382.987,934.207,73.298,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
178,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",40.966,3135.683,297.774,177.806,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
179,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.322,1961.275,172.727,67.718,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
180,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",89.042,2283.242,513.965,1605.286,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
181,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",47.046,2513.898,554.759,5039.588,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
182,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.314,2658.786,490.562,58.676,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
183,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.125,2322.473,235.607,60.469,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
184,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.138,2242.429,170.432,51.699,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
185,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.314,1722.372,456.771,51.866,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
186,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.27,2967.006,223.42,54.446,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
187,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.425,2923.726,715.66,68.538,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
188,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.006,1944.112,300.987,1746.163,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
189,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.161,1786.326,1418.822,65.763,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
190,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.61,2212.891,157.268,78.903,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
191,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",45.191,2498.835,257.35,56.593,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
192,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.022,2471.107,487.014,69.832,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
193,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.877,2560.806,293.98,88.856,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
194,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",47.407,2647.117,317.235,4164.766,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
195,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.529,2152.881,271.127,96.087,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
196,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.228,2972.996,495.094,3325.124,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
197,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.948,2403.906,654.785,130.497,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
198,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.291,2342.814,203.192,76.135,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
199,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.373,2338.51,270.856,66.877,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
200,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.389,1999.193,378.737,68.848,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
201,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.041,2381.314,307.091,84.089,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
202,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",41.842,2230.451,418.946,69.389,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
203,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.592,2030.503,245.404,67.224,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
204,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",123.36,3943.875,775.34,51.212,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
205,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.228,2266.58,137.813,274.967,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
206,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.776,2904.394,283.206,53.844,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
207,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.674,2930.58,182.067,72.545,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
208,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.024,1847.341,1831.466,63.49,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
209,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.715,2612.037,254.873,66.149,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
210,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.969,2588.221,329.316,1615.015,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
211,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.249,2039.445,612.453,57.667,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
212,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",42.821,2481.913,994.706,1699.403,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
213,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.6,3088.255,101.579,58.511,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
214,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.104,3795.232,301.061,48.122,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
215,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.041,2444.794,283.806,77.038,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
216,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.934,1827.526,222.47,67.661,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
217,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.921,2426.145,581.342,76.126,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
218,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",41.996,1223.328,350.785,2404.021,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
219,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.488,1988.125,172.765,56.041,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
220,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.191,2946.875,1083.328,348.254,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
221,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.362,2254.448,348.266,552.041,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
222,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.633,2536.336,442.501,56.499,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
223,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.81,3062.575,1055.216,153.657,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
224,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",79.561,2478.38,929.313,105.312,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
225,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.243,2275.763,879.751,576.953,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
226,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.178,1786.672,172.866,75.672,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
227,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.191,975.172,542.832,40.371,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
228,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.056,358.211,366.958,3971.861,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
229,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.364,2065.325,237.772,232.164,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
230,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.23,2784.085,433.733,774.194,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
231,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.398,2178.035,180.196,42.792,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
232,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.592,2440.134,377.745,352.071,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
233,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.442,1852.114,425.265,4852.018,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
234,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.626,2046.125,328.354,140.256,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
235,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.623,2019.152,232.33,54.594,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
236,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.676,2645.033,321.427,250.858,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
237,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.394,2793.881,366.046,58.467,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
238,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.157,3160.349,320.263,78.109,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
239,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.496,2963.944,149.322,317.83,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
240,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",81.21,2521.31,746.048,91.124,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
241,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.668,3042.141,509.881,164.505,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
242,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.131,2237.358,848.266,4443.7,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
243,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",51.993,1907.265,253.52,59.388,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
244,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.908,2770.18,448.585,344.488,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
245,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",18.293,2691.273,467.893,1117.8,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
246,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.446,2134.112,376.914,2026.018,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
247,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",53.951,3052.208,205.194,55.309,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
248,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",87.548,2011.893,463.593,3933.623,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
249,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.351,2395.671,957.716,90.725,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
250,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.312,3108.935,319.467,60.044,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
251,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",41.738,2935.832,277.394,64.549,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
252,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.301,2484.849,156.925,47.481,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
253,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32.721,1763.386,426.457,1682.285,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
254,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",43.954,3131.377,577.523,42.931,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
255,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",43.078,3753.254,619.3,49.104,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
256,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.191,1558.121,116.844,49.492,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
257,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",58.898,2390.304,1273.962,1669.526,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
258,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",41.275,2368.854,752.114,286.653,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
259,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",38.544,1959.353,308.849,2815.908,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
260,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.173,3686.415,3384.833,66.56,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
261,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.129,1825.134,298.872,93.415,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
262,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.365,2186.214,308.326,44.389,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
263,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",44.057,2165.423,956.106,101.422,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
264,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.707,2804.538,248.944,124.383,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
265,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.744,2678.952,272.428,65.873,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
266,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.372,2752.807,3994.839,78.846,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
267,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.413,1888.295,260.823,67.712,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
268,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.217,2387.256,229.772,359.982,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
269,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",20.663,1967.461,309.01,39.726,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
270,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.57,2337.952,230.968,155.881,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
271,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",57.146,2448.888,1188.836,2808.6,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
272,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.883,1445.646,395.322,4558.693,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
273,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.922,3717.78,370.291,60.854,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
274,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.591,2788.84,172.642,224.816,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
275,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",35.967,2471.883,622.307,49.08,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
276,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",55.96,4227.732,916.289,92.667,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
277,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.763,2344.127,1692.09,115.198,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
278,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.067,2520.593,154.179,87.821,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
279,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.026,3689.81,1923.241,297.817,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
280,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",39.317,2308.895,266.071,75.62,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
281,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",75.078,3404.286,2105.553,140.544,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
282,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.734,2721.377,359.06,1042.054,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
283,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",54.981,2464.213,2344.61,1604.987,"TRUE","Piwi_Hi","TRUE","Dapi+_Red+"
284,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.331,2713.493,284.902,62.712,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
285,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.225,3376.963,319.986,49.367,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
286,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",14.377,3657.047,2141.129,50.796,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
287,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",49.571,3477.952,766.802,100.447,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
288,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.125,2329.507,774.842,51.116,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
289,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.776,2385.181,714.351,90.663,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
290,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.117,1924.757,241.636,60.008,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
291,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.797,1889.189,207.943,288.946,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
292,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",36.173,841.672,518.825,3483.491,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
293,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.333,2973.418,418.623,43.783,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
294,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.827,3130.887,747.609,2591,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
295,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",41.481,1958.205,785.622,5014.942,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
296,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",54.054,3648.965,2294.32,42.051,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
297,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",132.223,3063.541,2532.769,154.198,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
298,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",51.426,2647.266,3186.055,134.814,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
299,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.837,2585.581,260.436,65.948,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
300,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.562,3071.851,1198.606,192.288,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
301,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.819,2332.013,4143.345,55.241,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
302,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",13.552,1480.403,141.608,62.464,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
303,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.665,1895.872,317.151,51.112,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
304,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.18,2860.217,3226.857,474.054,"TRUE","Piwi_Hi","TRUE","Dapi+_Red+"
305,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",69.822,2270.928,326.856,70.28,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
306,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.413,2658.22,424.318,1310.466,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
307,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",68.121,2282.024,474.949,3352.436,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
308,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",28.083,2437.952,2093.224,82.198,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
309,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",27.259,2496.671,97.227,74.355,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
310,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",19.581,3007.184,258.803,38.355,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
311,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.765,2515.72,201.856,304.34,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
312,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.281,2976.939,3628.53,132.678,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
313,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.304,3195.586,1637.195,122.623,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
314,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",51.065,3061.054,450.664,42.863,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
315,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",65.133,4020.832,545.123,116.097,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
316,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",32,4024.638,2209.729,245.464,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
317,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",21.9,2929.793,100.708,168.056,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
318,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.85,2924.407,1478.394,150.26,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
319,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",17.365,2780.012,295.878,59.377,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
320,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.486,2535.57,297.992,63.389,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
321,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",46.685,3515.147,1986.428,79.417,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
322,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",12.985,1390.032,114.556,30.992,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
323,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",26.125,2560.941,1139.012,143.949,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
324,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",49.107,2449.59,825.711,123.085,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
325,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",45.449,4094.151,417.925,45.602,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
326,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.879,2790.718,1317.25,647.302,"TRUE","Piwi_Hi","TRUE","Dapi+_Red+"
327,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",41.79,3328.566,666.529,95.656,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
328,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",33.803,1792.905,274.127,187.386,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
329,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",25.765,2706.852,317.108,68.91,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
330,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",29.165,2514.807,315.035,63.32,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
331,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",45.964,3726.522,677.637,45.066,"TRUE","Piwi_Lo","FALSE","Dapi+_Red-"
332,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",37.359,3057.014,2617.676,44.846,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
333,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",15.201,3124.766,1586.722,37.681,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
334,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",24.631,2804.192,136.916,33.862,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
335,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",30.557,3378.735,2223.226,49.526,"TRUE","Piwi_Hi","FALSE","Dapi+_Red-"
336,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",22.93,2140.328,64.396,37.643,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
337,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",31.69,1861.294,104.493,120.102,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
338,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",16.438,3083.577,1175.781,1084.975,"TRUE","Piwi_Lo","TRUE","Dapi+_Red+"
339,"egfp-prog1-dig-PIWI1-Cy5-20x-SECT1",23.24,1217.424,106.446,83.337,"TRUE","Piwi_Neg","FALSE","Dapi+_Red-"
